x0000,y0000,x0000
2.36944444,-0.43,89.46944444
2.37222222,-0.415,89.47222222
2.375,-0.38,89.475
2.37777778,-0.36,89.47777778
2.38055556,-0.355,89.48055556
2.38333333,-0.39,89.48333333
2.38611111,-0.425,89.48611111
2.38888889,-0.45,89.48888889
2.39166667,-0.445,89.49166667
2.39444444,-0.425,89.49444444
2.39722222,-0.405,89.49722222
2.4,-0.4,89.5
2.40277778,-0.43,89.50277778
2.40555556,-0.445,89.50555556
2.40833333,-0.43,89.50833333
2.41111111,-0.4,89.51111111
2.41388889,-0.4,89.51388889
2.41666667,-0.4,89.51666667
2.41944444,-0.42,89.51944444
2.42222222,-0.415,89.52222222
2.425,-0.415,89.525
2.42777778,-0.395,89.52777778
2.43055556,-0.38,89.53055556
2.43333333,-0.39,89.53333333
2.43611111,-0.415,89.53611111
2.43888889,-0.44,89.53888889
2.44166667,-0.43,89.54166667
2.44444444,-0.435,89.54444444
2.44722222,-0.43,89.54722222
2.45,-0.445,89.55
2.45277778,-0.45,89.55277778
2.45555556,-0.45,89.55555556
2.45833333,-0.43,89.55833333
2.46111111,-0.42,89.56111111
2.46388889,-0.415,89.56388889
2.46666667,-0.42,89.56666667
2.46944444,-0.435,89.56944444
2.47222222,-0.435,89.57222222
2.475,-0.44,89.575
2.47777778,-0.43,89.57777778
2.48055556,-0.415,89.58055556
2.48333333,-0.445,89.58333333
2.48611111,-0.455,89.58611111
2.48888889,-0.465,89.58888889
2.49166667,-0.46,89.59166667
2.49444444,-0.455,89.59444444
2.49722222,-0.45,89.59722222
2.5,-0.445,89.6
2.50277778,-0.46,89.60277778
2.50555556,-0.45,89.60555556
2.50833333,-0.445,89.60833333
2.51111111,-0.445,89.61111111
2.51388889,-0.42,89.61388889
2.51666667,-0.405,89.61666667
2.51944444,-0.41,89.61944444
2.52222222,-0.42,89.62222222
2.525,-0.435,89.625
2.52777778,-0.445,89.62777778
2.53055556,-0.455,89.63055556
2.53333333,-0.46,89.63333333
2.53611111,-0.455,89.63611111
2.53888889,-0.46,89.63888889
2.54166667,-0.465,89.64166667
2.54444444,-0.495,89.64444444
2.54722222,-0.49,89.64722222
2.55,-0.485,89.65
2.55277778,-0.47,89.65277778
2.55555556,-0.47,89.65555556
2.55833333,-0.455,89.65833333
2.56111111,-0.42,89.66111111
2.56388889,-0.41,89.66388889
2.56666667,-0.41,89.66666667
2.56944444,-0.385,89.66944444
2.57222222,-0.345,89.67222222
2.575,-0.32,89.675
2.57777778,-0.325,89.67777778
2.58055556,-0.35,89.68055556
2.58333333,-0.38,89.68333333
2.58611111,-0.375,89.68611111
2.58888889,-0.33,89.68888889
2.59166667,-0.26,89.69166667
2.59444444,-0.2,89.69444444
2.59722222,-0.15,89.69722222
2.6,-0.115,89.7
2.60277778,-0.095,89.70277778
2.60555556,-0.12,89.70555556
2.60833333,-0.135,89.70833333
2.61111111,-0.14,89.71111111
2.61388889,-0.14,89.71388889
2.61666667,-0.115,89.71666667
2.61944444,-0.13,89.71944444
2.62222222,-0.16,89.72222222
2.625,-0.175,89.725
2.62777778,-0.215,89.72777778
2.63055556,-0.255,89.73055556
2.63333333,-0.28,89.73333333
2.63611111,-0.315,89.73611111
2.63888889,-0.355,89.73888889
2.64166667,-0.355,89.74166667
2.64444444,-0.365,89.74444444
2.64722222,-0.37,89.74722222
2.65,-0.39,89.75
2.65277778,-0.425,89.75277778
2.65555556,-0.435,89.75555556
2.65833333,-0.42,89.75833333
2.66111111,-0.42,89.76111111
2.66388889,-0.43,89.76388889
2.66666667,-0.46,89.76666667
2.66944444,-0.475,89.76944444
2.67222222,-0.47,89.77222222
2.675,-0.455,89.775
2.67777778,-0.45,89.77777778
2.68055556,-0.46,89.78055556
2.68333333,-0.485,89.78333333
2.68611111,-0.515,89.78611111
2.68888889,-0.565,89.78888889
2.69166667,-0.61,89.79166667
2.69444444,-0.635,89.79444444
2.69722222,-0.565,89.79722222
2.7,-0.425,89.8
2.70277778,-0.175,89.80277778
2.70555556,0.235,89.80555556
2.70833333,0.745,89.80833333
2.71111111,1.225,89.81111111
2.71388889,1.565,89.81388889
2.71666667,1.785,89.81666667
2.71944444,1.89,89.81944444
2.72222222,1.92,89.82222222
2.725,1.89,89.825
2.72777778,1.73,89.82777778
2.73055556,1.405,89.83055556
2.73333333,0.84,89.83333333
2.73611111,0.2,89.83611111
2.73888889,-0.44,89.83888889
2.74166667,-0.83,89.84166667
2.74444444,-0.77,89.84444444
2.74722222,-0.61,89.84722222
2.75,-0.545,89.85
2.75277778,-0.575,89.85277778
2.75555556,-0.62,89.85555556
2.75833333,-0.59,89.85833333
2.76111111,-0.535,89.86111111
2.76388889,-0.49,89.86388889
2.76666667,-0.495,89.86666667
2.76944444,-0.52,89.86944444
2.77222222,-0.56,89.87222222
2.775,-0.555,89.875
2.77777778,-0.54,89.87777778
2.78055556,-0.53,89.88055556
2.78333333,-0.56,89.88333333
2.78611111,-0.55,89.88611111
2.78888889,-0.56,89.88888889
2.79166667,-0.55,89.89166667
2.79444444,-0.535,89.89444444
2.79722222,-0.53,89.89722222
2.8,-0.55,89.9
2.80277778,-0.525,89.90277778
2.80555556,-0.53,89.90555556
2.80833333,-0.535,89.90833333
2.81111111,-0.55,89.91111111
2.81388889,-0.545,89.91388889
2.81666667,-0.54,89.91666667
2.81944444,-0.52,89.91944444
2.82222222,-0.515,89.92222222
2.825,-0.505,89.925
2.82777778,-0.505,89.92777778
2.83055556,-0.495,89.93055556
2.83333333,-0.495,89.93333333
2.83611111,-0.48,89.93611111
2.83888889,-0.5,89.93888889
2.84166667,-0.5,89.94166667
2.84444444,-0.505,89.94444444
2.84722222,-0.5,89.94722222
2.85,-0.5,89.95
2.85277778,-0.515,89.95277778
2.85555556,-0.505,89.95555556
2.85833333,-0.5,89.95833333
2.86111111,-0.47,89.96111111
2.86388889,-0.435,89.96388889
2.86666667,-0.435,89.96666667
2.86944444,-0.435,89.96944444
2.87222222,-0.46,89.97222222
2.875,-0.45,89.975
2.87777778,-0.44,89.97777778
2.88055556,-0.42,89.98055556
2.88333333,-0.42,89.98333333
2.88611111,-0.415,89.98611111
2.88888889,-0.41,89.98888889
2.89166667,-0.395,89.99166667
2.89444444,-0.38,89.99444444
2.89722222,-0.38,89.99722222
2.9,-0.37,90
2.90277778,-0.36,90.00277778
2.90555556,-0.35,90.00555556
2.90833333,-0.325,90.00833333
2.91111111,-0.305,90.01111111
2.91388889,-0.305,90.01388889
2.91666667,-0.3,90.01666667
2.91944444,-0.295,90.01944444
2.92222222,-0.295,90.02222222
2.925,-0.28,90.025
2.92777778,-0.24,90.02777778
2.93055556,-0.21,90.03055556
2.93333333,-0.19,90.03333333
2.93611111,-0.18,90.03611111
2.93888889,-0.16,90.03888889
2.94166667,-0.125,90.04166667
2.94444444,-0.09,90.04444444
2.94722222,-0.085,90.04722222
2.95,-0.1,90.05
2.95277778,-0.1,90.05277778
2.95555556,-0.07,90.05555556
2.95833333,-0.03,90.05833333
2.96111111,0.025,90.06111111
2.96388889,0.05,90.06388889
2.96666667,0.085,90.06666667
2.96944444,0.105,90.06944444
2.97222222,0.125,90.07222222
2.975,0.175,90.075
2.97777778,0.235,90.07777778
2.98055556,0.28,90.08055556
2.98333333,0.3,90.08333333
2.98611111,0.315,90.08611111
2.98888889,0.33,90.08888889
2.99166667,0.33,90.09166667
2.99444444,0.345,90.09444444
2.99722222,0.375,90.09722222
3,0.395,90.1
3.00277778,0.405,90.10277778
3.00555556,0.4,90.10555556
3.00833333,0.4,90.10833333
3.01111111,0.395,90.11111111
3.01388889,0.41,90.11388889
3.01666667,0.395,90.11666667
3.01944444,0.385,90.11944444
3.02222222,0.37,90.12222222
3.025,0.335,90.125
3.02777778,0.32,90.12777778
3.03055556,0.32,90.13055556
3.03333333,0.31,90.13333333
3.03611111,0.27,90.13611111
3.03888889,0.23,90.13888889
3.04166667,0.2,90.14166667
3.04444444,0.185,90.14444444
3.04722222,0.175,90.14722222
3.05,0.145,90.15
3.05277778,0.095,90.15277778
3.05555556,0.065,90.15555556
3.05833333,0.02,90.15833333
3.06111111,0.01,90.16111111
3.06388889,0.01,90.16388889
3.06666667,-0.02,90.16666667
3.06944444,-0.055,90.16944444
3.07222222,-0.115,90.17222222
3.075,-0.15,90.175
3.07777778,-0.16,90.17777778
3.08055556,-0.16,90.18055556
3.08333333,-0.195,90.18333333
3.08611111,-0.23,90.18611111
3.08888889,-0.275,90.18888889
3.09166667,-0.285,90.19166667
3.09444444,-0.25,90.19444444
3.09722222,-0.25,90.19722222
3.1,-0.275,90.2
3.10277778,-0.305,90.20277778
3.10555556,-0.295,90.20555556
3.10833333,-0.305,90.20833333
3.11111111,-0.31,90.21111111
3.11388889,-0.32,90.21388889
3.11666667,-0.34,90.21666667
3.11944444,-0.345,90.21944444
3.12222222,-0.345,90.22222222
3.125,-0.34,90.225
3.12777778,-0.35,90.22777778
3.13055556,-0.34,90.23055556
3.13333333,-0.355,90.23333333
3.13611111,-0.39,90.23611111
3.13888889,-0.395,90.23888889
3.14166667,-0.39,90.24166667
3.14444444,-0.36,90.24444444
3.14722222,-0.385,90.24722222
3.15,-0.415,90.25
3.15277778,-0.455,90.25277778
3.15555556,-0.48,90.25555556
3.15833333,-0.45,90.25833333
3.16111111,-0.435,90.26111111
3.16388889,-0.44,90.26388889
3.16666667,-0.485,90.26666667
3.16944444,-0.48,90.26944444
3.17222222,-0.495,90.27222222
3.175,-0.475,90.275
3.17777778,-0.455,90.27777778
3.18055556,-0.44,90.28055556
3.18333333,-0.44,90.28333333
3.18611111,-0.445,90.28611111
3.18888889,-0.445,90.28888889
3.19166667,-0.45,90.29166667
3.19444444,-0.465,90.29444444
3.19722222,-0.46,90.29722222
3.2,-0.47,90.3
3.20277778,-0.45,90.30277778
3.20555556,-0.435,90.30555556
3.20833333,-0.425,90.30833333
3.21111111,-0.44,90.31111111
3.21388889,-0.44,90.31388889
3.21666667,-0.42,90.31666667
3.21944444,-0.4,90.31944444
3.22222222,-0.4,90.32222222
3.225,-0.415,90.325
3.22777778,-0.42,90.32777778
3.23055556,-0.39,90.33055556
3.23333333,-0.4,90.33333333
3.23611111,-0.385,90.33611111
3.23888889,-0.395,90.33888889
3.24166667,-0.39,90.34166667
3.24444444,-0.385,90.34444444
3.24722222,-0.38,90.34722222
3.25,-0.375,90.35
3.25277778,-0.41,90.35277778
3.25555556,-0.405,90.35555556
3.25833333,-0.405,90.35833333
3.26111111,-0.395,90.36111111
3.26388889,-0.375,90.36388889
3.26666667,-0.375,90.36666667
3.26944444,-0.385,90.36944444
3.27222222,-0.37,90.37222222
3.275,-0.36,90.375
3.27777778,-0.36,90.37777778
3.28055556,-0.365,90.38055556
3.28333333,-0.4,90.38333333
3.28611111,-0.425,90.38611111
3.28888889,-0.41,90.38888889
3.29166667,-0.395,90.39166667
3.29444444,-0.37,90.39444444
3.29722222,-0.36,90.39722222
3.3,-0.375,90.4
3.30277778,-0.385,90.40277778
3.30555556,-0.385,90.40555556
3.30833333,-0.4,90.40833333
3.31111111,-0.39,90.41111111
3.31388889,-0.375,90.41388889
3.31666667,-0.375,90.41666667
3.31944444,-0.4,90.41944444
3.32222222,-0.405,90.42222222
3.325,-0.425,90.425
3.32777778,-0.405,90.42777778
3.33055556,-0.42,90.43055556
3.33333333,-0.415,90.43333333
3.33611111,-0.45,90.43611111
3.33888889,-0.44,90.43888889
3.34166667,-0.425,90.44166667
3.34444444,-0.415,90.44444444
3.34722222,-0.395,90.44722222
3.35,-0.385,90.45
3.35277778,-0.395,90.45277778
3.35555556,-0.4,90.45555556
3.35833333,-0.41,90.45833333
3.36111111,-0.425,90.46111111
3.36388889,-0.425,90.46388889
3.36666667,-0.435,90.46666667
3.36944444,-0.455,90.46944444
3.37222222,-0.455,90.47222222
3.375,-0.455,90.475
3.37777778,-0.44,90.47777778
3.38055556,-0.435,90.48055556
3.38333333,-0.43,90.48333333
3.38611111,-0.44,90.48611111
3.38888889,-0.43,90.48888889
3.39166667,-0.41,90.49166667
3.39444444,-0.405,90.49444444
3.39722222,-0.385,90.49722222
3.4,-0.415,90.5
3.40277778,-0.445,90.50277778
3.40555556,-0.465,90.50555556
3.40833333,-0.465,90.50833333
3.41111111,-0.45,90.51111111
3.41388889,-0.43,90.51388889
3.41666667,-0.42,90.51666667
3.41944444,-0.445,90.51944444
3.42222222,-0.44,90.52222222
3.425,-0.445,90.525
3.42777778,-0.435,90.52777778
3.43055556,-0.405,90.53055556
3.43333333,-0.4,90.53333333
3.43611111,-0.405,90.53611111
3.43888889,-0.435,90.53888889
3.44166667,-0.445,90.54166667
3.44444444,-0.465,90.54444444
3.44722222,-0.43,90.54722222
3.45,-0.4,90.55
3.45277778,-0.39,90.55277778
3.45555556,-0.395,90.55555556
3.45833333,-0.405,90.55833333
3.46111111,-0.42,90.56111111
3.46388889,-0.44,90.56388889
3.46666667,-0.46,90.56666667
3.46944444,-0.46,90.56944444
3.47222222,-0.455,90.57222222
3.475,-0.42,90.575
3.47777778,-0.4,90.57777778
3.48055556,-0.395,90.58055556
3.48333333,-0.405,90.58333333
3.48611111,-0.415,90.58611111
3.48888889,-0.41,90.58888889
3.49166667,-0.39,90.59166667
3.49444444,-0.365,90.59444444
3.49722222,-0.37,90.59722222
3.5,-0.35,90.6
3.50277778,-0.335,90.60277778
3.50555556,-0.31,90.60555556
3.50833333,-0.3,90.60833333
3.51111111,-0.29,90.61111111
3.51388889,-0.28,90.61388889
3.51666667,-0.24,90.61666667
3.51944444,-0.2,90.61944444
3.52222222,-0.155,90.62222222
3.525,-0.13,90.625
3.52777778,-0.13,90.62777778
3.53055556,-0.125,90.63055556
3.53333333,-0.125,90.63333333
3.53611111,-0.135,90.63611111
3.53888889,-0.125,90.63888889
3.54166667,-0.115,90.64166667
3.54444444,-0.09,90.64444444
3.54722222,-0.075,90.64722222
3.55,-0.125,90.65
3.55277778,-0.185,90.65277778
3.55555556,-0.24,90.65555556
3.55833333,-0.265,90.65833333
3.56111111,-0.265,90.66111111
3.56388889,-0.27,90.66388889
3.56666667,-0.315,90.66666667
3.56944444,-0.355,90.66944444
3.57222222,-0.41,90.67222222
3.575,-0.425,90.675
3.57777778,-0.415,90.67777778
3.58055556,-0.4,90.68055556
3.58333333,-0.395,90.68333333
3.58611111,-0.39,90.68611111
3.58888889,-0.405,90.68888889
3.59166667,-0.43,90.69166667
3.59444444,-0.435,90.69444444
3.59722222,-0.405,90.69722222
3.6,-0.4,90.7
3.60277778,-0.41,90.70277778
3.60555556,-0.44,90.70555556
3.60833333,-0.45,90.70833333
3.61111111,-0.46,90.71111111
3.61388889,-0.485,90.71388889
3.61666667,-0.51,90.71666667
3.61944444,-0.515,90.71944444
3.62222222,-0.41,90.72222222
3.625,-0.17,90.725
3.62777778,0.205,90.72777778
3.63055556,0.725,90.73055556
3.63333333,1.21,90.73333333
3.63611111,1.565,90.73611111
3.63888889,1.8,90.73888889
3.64166667,1.925,90.74166667
3.64444444,1.94,90.74444444
3.64722222,1.85,90.74722222
3.65,1.6,90.75
3.65277778,1.15,90.75277778
3.65555556,0.51,90.75555556
3.65833333,-0.13,90.75833333
3.66111111,-0.765,90.76111111
3.66388889,-0.85,90.76388889
3.66666667,-0.705,90.76666667
3.66944444,-0.595,90.76944444
3.67222222,-0.585,90.77222222
3.675,-0.58,90.775
3.67777778,-0.56,90.77777778
3.68055556,-0.515,90.78055556
3.68333333,-0.495,90.78333333
3.68611111,-0.49,90.78611111
3.68888889,-0.485,90.78888889
3.69166667,-0.49,90.79166667
3.69444444,-0.46,90.79444444
3.69722222,-0.45,90.79722222
3.7,-0.445,90.8
3.70277778,-0.47,90.80277778
3.70555556,-0.505,90.80555556
3.70833333,-0.51,90.80833333
3.71111111,-0.49,90.81111111
3.71388889,-0.46,90.81388889
3.71666667,-0.47,90.81666667
3.71944444,-0.52,90.81944444
3.72222222,-0.545,90.82222222
3.725,-0.535,90.825
3.72777778,-0.52,90.82777778
3.73055556,-0.49,90.83055556
3.73333333,-0.475,90.83333333
3.73611111,-0.47,90.83611111
3.73888889,-0.47,90.83888889
3.74166667,-0.46,90.84166667
3.74444444,-0.455,90.84444444
3.74722222,-0.45,90.84722222
3.75,-0.475,90.85
3.75277778,-0.505,90.85277778
3.75555556,-0.505,90.85555556
3.75833333,-0.505,90.85833333
3.76111111,-0.475,90.86111111
3.76388889,-0.45,90.86388889
3.76666667,-0.44,90.86666667
3.76944444,-0.445,90.86944444
3.77222222,-0.45,90.87222222
3.775,-0.445,90.875
3.77777778,-0.415,90.87777778
3.78055556,-0.375,90.88055556
3.78333333,-0.385,90.88333333
3.78611111,-0.38,90.88611111
3.78888889,-0.405,90.88888889
3.79166667,-0.415,90.89166667
3.79444444,-0.41,90.89444444
3.79722222,-0.405,90.89722222
3.8,-0.385,90.9
3.80277778,-0.355,90.90277778
3.80555556,-0.375,90.90555556
3.80833333,-0.36,90.90833333
3.81111111,-0.365,90.91111111
3.81388889,-0.355,90.91388889
3.81666667,-0.335,90.91666667
3.81944444,-0.34,90.91944444
3.82222222,-0.33,90.92222222
3.825,-0.32,90.925
3.82777778,-0.275,90.92777778
3.83055556,-0.255,90.93055556
3.83333333,-0.25,90.93333333
3.83611111,-0.26,90.93611111
3.83888889,-0.285,90.93888889
3.84166667,-0.26,90.94166667
3.84444444,-0.245,90.94444444
3.84722222,-0.18,90.94722222
3.85,-0.135,90.95
3.85277778,-0.115,90.95277778
3.85555556,-0.135,90.95555556
3.85833333,-0.135,90.95833333
3.86111111,-0.115,90.96111111
3.86388889,-0.085,90.96388889
3.86666667,-0.055,90.96666667
3.86944444,-0.03,90.96944444
3.87222222,0.005,90.97222222
3.875,0.06,90.975
3.87777778,0.115,90.97777778
3.88055556,0.145,90.98055556
3.88333333,0.17,90.98333333
3.88611111,0.17,90.98611111
3.88888889,0.175,90.98888889
3.89166667,0.22,90.99166667
3.89444444,0.28,90.99444444
3.89722222,0.335,90.99722222
3.9,0.375,91
3.90277778,0.38,91.00277778
3.90555556,0.41,91.00555556
3.90833333,0.41,91.00833333
3.91111111,0.435,91.01111111
3.91388889,0.43,91.01388889
3.91666667,0.445,91.01666667
3.91944444,0.47,91.01944444
3.92222222,0.44,91.02222222
3.925,0.445,91.025
3.92777778,0.455,91.02777778
3.93055556,0.445,91.03055556
3.93333333,0.425,91.03333333
3.93611111,0.395,91.03611111
3.93888889,0.36,91.03888889
3.94166667,0.36,91.04166667
3.94444444,0.335,91.04444444
3.94722222,0.315,91.04722222
3.95,0.285,91.05
3.95277778,0.25,91.05277778
3.95555556,0.205,91.05555556
3.95833333,0.18,91.05833333
3.96111111,0.16,91.06111111
3.96388889,0.145,91.06388889
3.96666667,0.135,91.06666667
3.96944444,0.11,91.06944444
3.97222222,0.06,91.07222222
3.975,-0.015,91.075
3.97777778,-0.035,91.07777778
3.98055556,-0.04,91.08055556
3.98333333,-0.045,91.08333333
3.98611111,-0.085,91.08611111
3.98888889,-0.115,91.08888889
3.99166667,-0.12,91.09166667
3.99444444,-0.11,91.09444444
3.99722222,-0.12,91.09722222
4,-0.155,91.1
4.00277778,-0.175,91.10277778
4.00555556,-0.2,91.10555556
4.00833333,-0.21,91.10833333
4.01111111,-0.215,91.11111111
4.01388889,-0.235,91.11388889
4.01666667,-0.275,91.11666667
4.01944444,-0.27,91.11944444
4.02222222,-0.275,91.12222222
4.025,-0.26,91.125
4.02777778,-0.26,91.12777778
4.03055556,-0.27,91.13055556
4.03333333,-0.29,91.13333333
4.03611111,-0.335,91.13611111
4.03888889,-0.36,91.13888889
4.04166667,-0.375,91.14166667
4.04444444,-0.36,91.14444444
4.04722222,-0.35,91.14722222
4.05,-0.365,91.15
4.05277778,-0.335,91.15277778
4.05555556,-0.34,91.15555556
4.05833333,-0.365,91.15833333
4.06111111,-0.395,91.16111111
4.06388889,-0.41,91.16388889
4.06666667,-0.375,91.16666667
4.06944444,-0.37,91.16944444
4.07222222,-0.375,91.17222222
4.075,-0.38,91.175
4.07777778,-0.36,91.17777778
4.08055556,-0.35,91.18055556
4.08333333,-0.345,91.18333333
4.08611111,-0.35,91.18611111
4.08888889,-0.365,91.18888889
4.09166667,-0.365,91.19166667
4.09444444,-0.34,91.19444444
4.09722222,-0.33,91.19722222
4.1,-0.315,91.2
4.10277778,-0.315,91.20277778
4.10555556,-0.335,91.20555556
4.10833333,-0.34,91.20833333
4.11111111,-0.355,91.21111111
4.11388889,-0.35,91.21388889
4.11666667,-0.315,91.21666667
4.11944444,-0.305,91.21944444
4.12222222,-0.32,91.22222222
4.125,-0.305,91.225
4.12777778,-0.295,91.22777778
4.13055556,-0.265,91.23055556
4.13333333,-0.255,91.23333333
4.13611111,-0.26,91.23611111
4.13888889,-0.245,91.23888889
4.14166667,-0.25,91.24166667
4.14444444,-0.23,91.24444444
4.14722222,-0.185,91.24722222
4.15,-0.195,91.25
4.15277778,-0.17,91.25277778
4.15555556,-0.135,91.25555556
4.15833333,-0.08,91.25833333
4.16111111,-0.015,91.26111111
4.16388889,0.04,91.26388889
4.16666667,0.1,91.26666667
4.16944444,0.13,91.26944444
4.17222222,0.185,91.27222222
4.175,0.255,91.275
4.17777778,0.35,91.27777778
4.18055556,0.51,91.28055556
4.18333333,0.66,91.28333333
4.18611111,0.79,91.28611111
4.18888889,0.955,91.28888889
4.19166667,1.105,91.29166667
4.19444444,1.16,91.29444444
4.19722222,1.18,91.29722222
4.2,1.1,91.3
4.20277778,0.95,91.30277778
4.20555556,0.795,91.30555556
4.20833333,0.625,91.30833333
4.21111111,0.435,91.31111111
4.21388889,0.145,91.31388889
4.21666667,-0.26,91.31666667
4.21944444,-0.73,91.31944444
4.22222222,-1.085,91.32222222
4.225,-1.295,91.325
4.22777778,-1.355,91.32777778
4.23055556,-1.34,91.33055556
4.23333333,-1.275,91.33333333
4.23611111,-1.2,91.33611111
4.23888889,-1.19,91.33888889
4.24166667,-1.21,91.34166667
4.24444444,-1.225,91.34444444
4.24722222,-1.24,91.34722222
4.25,-1.265,91.35
4.25277778,-1.28,91.35277778
4.25555556,-1.275,91.35555556
4.25833333,-1.25,91.35833333
4.26111111,-1.205,91.36111111
4.26388889,-1.13,91.36388889
4.26666667,-1.055,91.36666667
4.26944444,-1,91.36944444
4.27222222,-0.935,91.37222222
4.275,-0.865,91.375
4.27777778,-0.78,91.37777778
4.28055556,-0.715,91.38055556
4.28333333,-0.685,91.38333333
4.28611111,-0.66,91.38611111
4.28888889,-0.635,91.38888889
4.29166667,-0.585,91.39166667
4.29444444,-0.525,91.39444444
4.29722222,-0.465,91.39722222
4.3,-0.41,91.4
4.30277778,-0.395,91.40277778
4.30555556,-0.41,91.40555556
4.30833333,-0.395,91.40833333
4.31111111,-0.36,91.41111111
4.31388889,-0.325,91.41388889
4.31666667,-0.32,91.41666667
4.31944444,-0.335,91.41944444
4.32222222,-0.34,91.42222222
4.325,-0.325,91.425
4.32777778,-0.32,91.42777778
4.33055556,-0.31,91.43055556
4.33333333,-0.305,91.43333333
4.33611111,-0.29,91.43611111
4.33888889,-0.27,91.43888889
4.34166667,-0.23,91.44166667
4.34444444,-0.195,91.44444444
4.34722222,-0.21,91.44722222
4.35,-0.275,91.45
4.35277778,-0.3,91.45277778
4.35555556,-0.3,91.45555556
4.35833333,-0.26,91.45833333
4.36111111,-0.235,91.46111111
4.36388889,-0.185,91.46388889
4.36666667,-0.22,91.46666667
4.36944444,-0.26,91.46944444
4.37222222,-0.265,91.47222222
4.375,-0.27,91.475
4.37777778,-0.265,91.47777778
4.38055556,-0.23,91.48055556
4.38333333,-0.22,91.48333333
4.38611111,-0.215,91.48611111
4.38888889,-0.2,91.48888889
4.39166667,-0.16,91.49166667
4.39444444,-0.135,91.49444444
4.39722222,-0.1,91.49722222
4.4,-0.1,91.5
4.40277778,-0.075,91.50277778
4.40555556,-0.065,91.50555556
4.40833333,-0.025,91.50833333
4.41111111,0.01,91.51111111
4.41388889,0.05,91.51388889
4.41666667,0.09,91.51666667
4.41944444,0.12,91.51944444
4.42222222,0.135,91.52222222
4.425,0.18,91.525
4.42777778,0.22,91.52777778
4.43055556,0.25,91.53055556
4.43333333,0.275,91.53333333
4.43611111,0.305,91.53611111
4.43888889,0.345,91.53888889
4.44166667,0.4,91.54166667
4.44444444,0.46,91.54444444
4.44722222,0.515,91.54722222
4.45,0.545,91.55
4.45277778,0.6,91.55277778
4.45555556,0.665,91.55555556
4.45833333,0.72,91.55833333
4.46111111,0.75,91.56111111
4.46388889,0.745,91.56388889
4.46666667,0.74,91.56666667
4.46944444,0.725,91.56944444
4.47222222,0.745,91.57222222
4.475,0.775,91.575
4.47777778,0.79,91.57777778
4.48055556,0.82,91.58055556
4.48333333,0.83,91.58333333
4.48611111,0.805,91.58611111
4.48888889,0.745,91.58888889
4.49166667,0.71,91.59166667
4.49444444,0.7,91.59444444
4.49722222,0.705,91.59722222
4.5,0.67,91.6
4.50277778,0.625,91.60277778
4.50555556,0.565,91.60555556
4.50833333,0.525,91.60833333
4.51111111,0.51,91.61111111
4.51388889,0.495,91.61388889
4.51666667,0.45,91.61666667
4.51944444,0.39,91.61944444
4.52222222,0.355,91.62222222
4.525,0.315,91.625
4.52777778,0.265,91.62777778
4.53055556,0.245,91.63055556
4.53333333,0.18,91.63333333
4.53611111,0.145,91.63611111
4.53888889,0.105,91.63888889
4.54166667,0.095,91.64166667
4.54444444,0.075,91.64444444
4.54722222,0.08,91.64722222
4.55,0.055,91.65
4.55277778,0.01,91.65277778
4.55555556,-0.03,91.65555556
4.55833333,-0.05,91.65833333
4.56111111,-0.065,91.66111111
4.56388889,-0.07,91.66388889
4.56666667,-0.12,91.66666667
4.56944444,-0.16,91.66944444
4.57222222,-0.175,91.67222222
4.575,-0.16,91.675
4.57777778,-0.16,91.67777778
4.58055556,-0.155,91.68055556
4.58333333,-0.175,91.68333333
4.58611111,-0.18,91.68611111
4.58888889,-0.19,91.68888889
4.59166667,-0.185,91.69166667
4.59444444,-0.17,91.69444444
4.59722222,-0.17,91.69722222
4.6,-0.19,91.7
4.60277778,-0.195,91.70277778
4.60555556,-0.21,91.70555556
4.60833333,-0.195,91.70833333
4.61111111,-0.18,91.71111111
4.61388889,-0.175,91.71388889
4.61666667,-0.165,91.71666667
4.61944444,-0.15,91.71944444
4.62222222,-0.145,91.72222222
4.625,-0.08,91.725
4.62777778,-0.04,91.72777778
4.63055556,0.025,91.73055556
4.63333333,0.06,91.73333333
4.63611111,0.1,91.73611111
4.63888889,0.145,91.73888889
4.64166667,0.205,91.74166667
4.64444444,0.29,91.74444444
4.64722222,0.385,91.74722222
4.65,0.47,91.75
4.65277778,0.575,91.75277778
4.65555556,0.7,91.75555556
4.65833333,0.835,91.75833333
4.66111111,0.94,91.76111111
4.66388889,1.06,91.76388889
4.66666667,1.135,91.76666667
4.66944444,1.25,91.76944444
4.67222222,1.33,91.77222222
4.675,1.445,91.775
4.67777778,1.49,91.77777778
4.68055556,1.515,91.78055556
4.68333333,1.505,91.78333333
4.68611111,1.46,91.78611111
4.68888889,1.39,91.78888889
4.69166667,1.34,91.79166667
4.69444444,1.3,91.79444444
4.69722222,1.285,91.79722222
4.7,1.285,91.8
4.70277778,1.32,91.80277778
4.70555556,1.27,91.80555556
4.70833333,1.125,91.80833333
4.71111111,0.865,91.81111111
4.71388889,0.515,91.81388889
4.71666667,0.155,91.81666667
4.71944444,-0.115,91.81944444
4.72222222,-0.325,91.82222222
4.725,-0.415,91.825
4.72777778,-0.455,91.82777778
4.73055556,-0.485,91.83055556
4.73333333,-0.515,91.83333333
4.73611111,-0.55,91.83611111
4.73888889,-0.595,91.83888889
4.74166667,-0.625,91.84166667
4.74444444,-0.635,91.84444444
4.74722222,-0.69,91.84722222
