x0000,y0000,x0000
5.2388889,-0.32,170.8388889
5.2416667,-0.315,170.8416667
5.2444444,-0.33,170.8444444
5.2472222,-0.34,170.8472222
5.25,-0.33,170.85
5.2527778,-0.33,170.8527778
5.2555556,-0.31,170.8555556
5.2583333,-0.315,170.8583333
5.2611111,-0.335,170.8611111
5.2638889,-0.345,170.8638889
5.2666667,-0.34,170.8666667
5.2694444,-0.32,170.8694444
5.2722222,-0.31,170.8722222
5.275,-0.305,170.875
5.2777778,-0.33,170.8777778
5.2805556,-0.345,170.8805556
5.2833333,-0.325,170.8833333
5.2861111,-0.335,170.8861111
5.2888889,-0.31,170.8888889
5.2916667,-0.32,170.8916667
5.2944444,-0.325,170.8944444
5.2972222,-0.33,170.8972222
5.3,-0.325,170.9
5.3027778,-0.31,170.9027778
5.3055556,-0.305,170.9055556
5.3083333,-0.315,170.9083333
5.3111111,-0.32,170.9111111
5.3138889,-0.335,170.9138889
5.3166667,-0.335,170.9166667
5.3194444,-0.315,170.9194444
5.3222222,-0.3,170.9222222
5.325,-0.32,170.925
5.3277778,-0.315,170.9277778
5.3305556,-0.335,170.9305556
5.3333333,-0.34,170.9333333
5.3361111,-0.315,170.9361111
5.3388889,-0.305,170.9388889
5.3416667,-0.32,170.9416667
5.3444444,-0.315,170.9444444
5.3472222,-0.325,170.9472222
5.35,-0.315,170.95
5.3527778,-0.3,170.9527778
5.3555556,-0.3,170.9555556
5.3583333,-0.305,170.9583333
5.3611111,-0.305,170.9611111
5.3638889,-0.32,170.9638889
5.3666667,-0.31,170.9666667
5.3694444,-0.305,170.9694444
5.3722222,-0.295,170.9722222
5.375,-0.3,170.975
5.3777778,-0.31,170.9777778
5.3805556,-0.31,170.9805556
5.3833333,-0.305,170.9833333
5.3861111,-0.3,170.9861111
5.3888889,-0.29,170.9888889
5.3916667,-0.295,170.9916667
5.3944444,-0.29,170.9944444
5.3972222,-0.31,170.9972222
5.4,-0.31,171
5.4027778,-0.29,171.0027778
5.4055556,-0.28,171.0055556
5.4083333,-0.295,171.0083333
5.4111111,-0.31,171.0111111
5.4138889,-0.32,171.0138889
5.4166667,-0.305,171.0166667
5.4194444,-0.295,171.0194444
5.4222222,-0.27,171.0222222
5.425,-0.305,171.025
5.4277778,-0.31,171.0277778
5.4305556,-0.3,171.0305556
5.4333333,-0.295,171.0333333
5.4361111,-0.275,171.0361111
5.4388889,-0.29,171.0388889
5.4416667,-0.27,171.0416667
5.4444444,-0.29,171.0444444
5.4472222,-0.3,171.0472222
5.45,-0.29,171.05
5.4527778,-0.28,171.0527778
5.4555556,-0.27,171.0555556
5.4583333,-0.28,171.0583333
5.4611111,-0.295,171.0611111
5.4638889,-0.305,171.0638889
5.4666667,-0.295,171.0666667
5.4694444,-0.28,171.0694444
5.4722222,-0.265,171.0722222
5.475,-0.275,171.075
5.4777778,-0.28,171.0777778
5.4805556,-0.295,171.0805556
5.4833333,-0.295,171.0833333
5.4861111,-0.27,171.0861111
5.4888889,-0.255,171.0888889
5.4916667,-0.265,171.0916667
5.4944444,-0.28,171.0944444
5.4972222,-0.285,171.0972222
5.5,-0.285,171.1
5.5027778,-0.26,171.1027778
5.5055556,-0.25,171.1055556
5.5083333,-0.255,171.1083333
5.5111111,-0.26,171.1111111
5.5138889,-0.28,171.1138889
5.5166667,-0.27,171.1166667
5.5194444,-0.255,171.1194444
5.5222222,-0.255,171.1222222
5.525,-0.255,171.125
5.5277778,-0.275,171.1277778
5.5305556,-0.275,171.1305556
5.5333333,-0.265,171.1333333
5.5361111,-0.255,171.1361111
5.5388889,-0.235,171.1388889
5.5416667,-0.26,171.1416667
5.5444444,-0.265,171.1444444
5.5472222,-0.27,171.1472222
5.55,-0.275,171.15
5.5527778,-0.25,171.1527778
5.5555556,-0.24,171.1555556
5.5583333,-0.245,171.1583333
5.5611111,-0.265,171.1611111
5.5638889,-0.285,171.1638889
5.5666667,-0.27,171.1666667
5.5694444,-0.25,171.1694444
5.5722222,-0.235,171.1722222
5.575,-0.245,171.175
5.5777778,-0.25,171.1777778
5.5805556,-0.25,171.1805556
5.5833333,-0.26,171.1833333
5.5861111,-0.25,171.1861111
5.5888889,-0.24,171.1888889
5.5916667,-0.23,171.1916667
5.5944444,-0.245,171.1944444
5.5972222,-0.255,171.1972222
5.6,-0.255,171.2
5.6027778,-0.235,171.2027778
5.6055556,-0.21,171.2055556
5.6083333,-0.21,171.2083333
5.6111111,-0.24,171.2111111
5.6138889,-0.25,171.2138889
5.6166667,-0.245,171.2166667
5.6194444,-0.24,171.2194444
5.6222222,-0.23,171.2222222
5.625,-0.235,171.225
5.6277778,-0.245,171.2277778
5.6305556,-0.245,171.2305556
5.6333333,-0.245,171.2333333
5.6361111,-0.245,171.2361111
5.6388889,-0.21,171.2388889
5.6416667,-0.22,171.2416667
5.6444444,-0.225,171.2444444
5.6472222,-0.235,171.2472222
5.65,-0.24,171.25
5.6527778,-0.215,171.2527778
5.6555556,-0.195,171.2555556
5.6583333,-0.19,171.2583333
5.6611111,-0.215,171.2611111
5.6638889,-0.22,171.2638889
5.6666667,-0.21,171.2666667
5.6694444,-0.205,171.2694444
5.6722222,-0.19,171.2722222
5.675,-0.19,171.275
5.6777778,-0.205,171.2777778
5.6805556,-0.205,171.2805556
5.6833333,-0.2,171.2833333
5.6861111,-0.18,171.2861111
5.6888889,-0.17,171.2888889
5.6916667,-0.17,171.2916667
5.6944444,-0.185,171.2944444
5.6972222,-0.19,171.2972222
5.7,-0.185,171.3
5.7027778,-0.18,171.3027778
5.7055556,-0.165,171.3055556
5.7083333,-0.165,171.3083333
5.7111111,-0.185,171.3111111
5.7138889,-0.195,171.3138889
5.7166667,-0.19,171.3166667
5.7194444,-0.165,171.3194444
5.7222222,-0.145,171.3222222
5.725,-0.16,171.325
5.7277778,-0.16,171.3277778
5.7305556,-0.15,171.3305556
5.7333333,-0.13,171.3333333
5.7361111,-0.095,171.3361111
5.7388889,-0.075,171.3388889
5.7416667,-0.085,171.3416667
5.7444444,-0.07,171.3444444
5.7472222,-0.07,171.3472222
5.75,-0.05,171.35
5.7527778,-0.02,171.3527778
5.7555556,0,171.3555556
5.7583333,0.015,171.3583333
5.7611111,0.03,171.3611111
5.7638889,0.025,171.3638889
5.7666667,0.04,171.3666667
5.7694444,0.055,171.3694444
5.7722222,0.075,171.3722222
5.775,0.075,171.375
5.7777778,0.045,171.3777778
5.7805556,0.025,171.3805556
5.7833333,-0.01,171.3833333
5.7861111,-0.02,171.3861111
5.7888889,-0.035,171.3888889
5.7916667,-0.05,171.3916667
5.7944444,-0.065,171.3944444
5.7972222,-0.095,171.3972222
5.8,-0.095,171.4
5.8027778,-0.105,171.4027778
5.8055556,-0.1,171.4055556
5.8083333,-0.115,171.4083333
5.8111111,-0.125,171.4111111
5.8138889,-0.14,171.4138889
5.8166667,-0.13,171.4166667
5.8194444,-0.12,171.4194444
5.8222222,-0.1,171.4222222
5.825,-0.1,171.425
5.8277778,-0.105,171.4277778
5.8305556,-0.115,171.4305556
5.8333333,-0.125,171.4333333
5.8361111,-0.095,171.4361111
5.8388889,-0.07,171.4388889
5.8416667,-0.06,171.4416667
5.8444444,-0.08,171.4444444
5.8472222,-0.07,171.4472222
5.85,-0.02,171.45
5.8527778,0.06,171.4527778
5.8555556,0.205,171.4555556
5.8583333,0.38,171.4583333
5.8611111,0.56,171.4611111
5.8638889,0.71,171.4638889
5.8666667,0.81,171.4666667
5.8694444,0.875,171.4694444
5.8722222,0.905,171.4722222
5.875,0.865,171.475
5.8777778,0.77,171.4777778
5.8805556,0.605,171.4805556
5.8833333,0.365,171.4833333
5.8861111,0.095,171.4861111
5.8888889,-0.09,171.4888889
5.8916667,-0.19,171.4916667
5.8944444,-0.175,171.4944444
5.8972222,-0.16,171.4972222
5.9,-0.17,171.5
5.9027778,-0.175,171.5027778
5.9055556,-0.17,171.5055556
5.9083333,-0.175,171.5083333
5.9111111,-0.19,171.5111111
5.9138889,-0.22,171.5138889
5.9166667,-0.22,171.5166667
5.9194444,-0.21,171.5194444
5.9222222,-0.21,171.5222222
5.925,-0.23,171.525
5.9277778,-0.23,171.5277778
5.9305556,-0.26,171.5305556
5.9333333,-0.25,171.5333333
5.9361111,-0.23,171.5361111
5.9388889,-0.22,171.5388889
5.9416667,-0.235,171.5416667
5.9444444,-0.265,171.5444444
5.9472222,-0.29,171.5472222
5.95,-0.29,171.55
5.9527778,-0.26,171.5527778
5.9555556,-0.26,171.5555556
5.9583333,-0.245,171.5583333
5.9611111,-0.26,171.5611111
5.9638889,-0.275,171.5638889
5.9666667,-0.26,171.5666667
5.9694444,-0.255,171.5694444
5.9722222,-0.255,171.5722222
5.975,-0.255,171.575
5.9777778,-0.255,171.5777778
5.9805556,-0.255,171.5805556
5.9833333,-0.265,171.5833333
5.9861111,-0.25,171.5861111
5.9888889,-0.23,171.5888889
5.9916667,-0.235,171.5916667
5.9944444,-0.24,171.5944444
5.9972222,-0.255,171.5972222
6,-0.245,171.6
6.0027778,-0.23,171.6027778
6.0055556,-0.225,171.6055556
6.0083333,-0.215,171.6083333
6.0111111,-0.22,171.6111111
6.0138889,-0.225,171.6138889
6.0166667,-0.2,171.6166667
6.0194444,-0.195,171.6194444
6.0222222,-0.175,171.6222222
6.025,-0.175,171.625
6.0277778,-0.17,171.6277778
6.0305556,-0.165,171.6305556
6.0333333,-0.165,171.6333333
6.0361111,-0.15,171.6361111
6.0388889,-0.125,171.6388889
6.0416667,-0.13,171.6416667
6.0444444,-0.13,171.6444444
6.0472222,-0.12,171.6472222
6.05,-0.125,171.65
6.0527778,-0.105,171.6527778
6.0555556,-0.075,171.6555556
6.0583333,-0.07,171.6583333
6.0611111,-0.065,171.6611111
6.0638889,-0.055,171.6638889
6.0666667,-0.05,171.6666667
6.0694444,-0.02,171.6694444
6.0722222,-0.015,171.6722222
6.075,0.005,171.675
6.0777778,0.01,171.6777778
6.0805556,0.02,171.6805556
6.0833333,0.04,171.6833333
6.0861111,0.07,171.6861111
6.0888889,0.095,171.6888889
6.0916667,0.095,171.6916667
6.0944444,0.115,171.6944444
6.0972222,0.115,171.6972222
6.1,0.145,171.7
6.1027778,0.165,171.7027778
6.1055556,0.195,171.7055556
6.1083333,0.215,171.7083333
6.1111111,0.215,171.7111111
6.1138889,0.22,171.7138889
6.1166667,0.22,171.7166667
6.1194444,0.255,171.7194444
6.1222222,0.28,171.7222222
6.125,0.29,171.725
6.1277778,0.29,171.7277778
6.1305556,0.255,171.7305556
6.1333333,0.29,171.7333333
6.1361111,0.31,171.7361111
6.1388889,0.32,171.7388889
6.1416667,0.305,171.7416667
6.1444444,0.295,171.7444444
6.1472222,0.28,171.7472222
6.15,0.275,171.75
6.1527778,0.29,171.7527778
6.1555556,0.3,171.7555556
6.1583333,0.28,171.7583333
6.1611111,0.255,171.7611111
6.1638889,0.23,171.7638889
6.1666667,0.23,171.7666667
6.1694444,0.215,171.7694444
6.1722222,0.22,171.7722222
6.175,0.195,171.775
6.1777778,0.17,171.7777778
6.1805556,0.135,171.7805556
6.1833333,0.125,171.7833333
6.1861111,0.115,171.7861111
6.1888889,0.105,171.7888889
6.1916667,0.085,171.7916667
6.1944444,0.05,171.7944444
6.1972222,0.025,171.7972222
6.2,0.02,171.8
6.2027778,0.005,171.8027778
6.2055556,-0.005,171.8055556
6.2083333,-0.01,171.8083333
6.2111111,-0.025,171.8111111
6.2138889,-0.065,171.8138889
6.2166667,-0.065,171.8166667
6.2194444,-0.055,171.8194444
6.2222222,-0.06,171.8222222
6.225,-0.09,171.825
6.2277778,-0.11,171.8277778
6.2305556,-0.125,171.8305556
6.2333333,-0.13,171.8333333
6.2361111,-0.125,171.8361111
6.2388889,-0.12,171.8388889
6.2416667,-0.14,171.8416667
6.2444444,-0.155,171.8444444
6.2472222,-0.165,171.8472222
6.25,-0.15,171.85
6.2527778,-0.14,171.8527778
6.2555556,-0.135,171.8555556
6.2583333,-0.145,171.8583333
6.2611111,-0.165,171.8611111
6.2638889,-0.185,171.8638889
6.2666667,-0.18,171.8666667
6.2694444,-0.17,171.8694444
6.2722222,-0.165,171.8722222
6.275,-0.175,171.875
6.2777778,-0.185,171.8777778
6.2805556,-0.185,171.8805556
6.2833333,-0.18,171.8833333
6.2861111,-0.185,171.8861111
6.2888889,-0.16,171.8888889
6.2916667,-0.17,171.8916667
6.2944444,-0.185,171.8944444
6.2972222,-0.195,171.8972222
6.3,-0.19,171.9
6.3027778,-0.185,171.9027778
6.3055556,-0.165,171.9055556
6.3083333,-0.18,171.9083333
6.3111111,-0.17,171.9111111
6.3138889,-0.17,171.9138889
6.3166667,-0.17,171.9166667
6.3194444,-0.155,171.9194444
6.3222222,-0.14,171.9222222
6.325,-0.15,171.925
6.3277778,-0.145,171.9277778
6.3305556,-0.16,171.9305556
6.3333333,-0.145,171.9333333
6.3361111,-0.14,171.9361111
6.3388889,-0.12,171.9388889
6.3416667,-0.135,171.9416667
6.3444444,-0.145,171.9444444
6.3472222,-0.16,171.9472222
6.35,-0.15,171.95
6.3527778,-0.14,171.9527778
6.3555556,-0.13,171.9555556
6.3583333,-0.13,171.9583333
6.3611111,-0.145,171.9611111
6.3638889,-0.155,171.9638889
6.3666667,-0.16,171.9666667
6.3694444,-0.17,171.9694444
6.3722222,-0.135,171.9722222
6.375,-0.14,171.975
6.3777778,-0.155,171.9777778
6.3805556,-0.195,171.9805556
6.3833333,-0.18,171.9833333
6.3861111,-0.165,171.9861111
6.3888889,-0.16,171.9888889
6.3916667,-0.17,171.9916667
6.3944444,-0.17,171.9944444
6.3972222,-0.2,171.9972222
6.4,-0.195,172
6.4027778,-0.205,172.0027778
6.4055556,-0.185,172.0055556
6.4083333,-0.195,172.0083333
6.4111111,-0.215,172.0111111
6.4138889,-0.235,172.0138889
6.4166667,-0.23,172.0166667
6.4194444,-0.21,172.0194444
6.4222222,-0.215,172.0222222
6.425,-0.225,172.025
6.4277778,-0.245,172.0277778
6.4305556,-0.25,172.0305556
6.4333333,-0.25,172.0333333
6.4361111,-0.245,172.0361111
6.4388889,-0.24,172.0388889
6.4416667,-0.245,172.0416667
6.4444444,-0.26,172.0444444
6.4472222,-0.27,172.0472222
6.45,-0.26,172.05
6.4527778,-0.27,172.0527778
6.4555556,-0.245,172.0555556
6.4583333,-0.255,172.0583333
6.4611111,-0.275,172.0611111
6.4638889,-0.29,172.0638889
6.4666667,-0.295,172.0666667
6.4694444,-0.29,172.0694444
6.4722222,-0.27,172.0722222
6.475,-0.285,172.075
6.4777778,-0.3,172.0777778
6.4805556,-0.31,172.0805556
6.4833333,-0.31,172.0833333
6.4861111,-0.295,172.0861111
6.4888889,-0.28,172.0888889
6.4916667,-0.285,172.0916667
6.4944444,-0.3,172.0944444
6.4972222,-0.325,172.0972222
6.5,-0.315,172.1
6.5027778,-0.315,172.1027778
6.5055556,-0.3,172.1055556
6.5083333,-0.305,172.1083333
6.5111111,-0.33,172.1111111
6.5138889,-0.335,172.1138889
6.5166667,-0.315,172.1166667
6.5194444,-0.315,172.1194444
6.5222222,-0.31,172.1222222
6.525,-0.32,172.125
6.5277778,-0.34,172.1277778
6.5305556,-0.34,172.1305556
6.5333333,-0.345,172.1333333
6.5361111,-0.335,172.1361111
6.5388889,-0.335,172.1388889
6.5416667,-0.34,172.1416667
6.5444444,-0.345,172.1444444
6.5472222,-0.355,172.1472222
6.55,-0.34,172.15
6.5527778,-0.345,172.1527778
6.5555556,-0.33,172.1555556
6.5583333,-0.33,172.1583333
6.5611111,-0.345,172.1611111
6.5638889,-0.355,172.1638889
6.5666667,-0.355,172.1666667
6.5694444,-0.345,172.1694444
6.5722222,-0.335,172.1722222
6.575,-0.34,172.175
6.5777778,-0.365,172.1777778
6.5805556,-0.375,172.1805556
6.5833333,-0.36,172.1833333
6.5861111,-0.355,172.1861111
6.5888889,-0.34,172.1888889
6.5916667,-0.345,172.1916667
6.5944444,-0.345,172.1944444
6.5972222,-0.37,172.1972222
6.6,-0.35,172.2
6.6027778,-0.335,172.2027778
6.6055556,-0.335,172.2055556
6.6083333,-0.355,172.2083333
6.6111111,-0.365,172.2111111
6.6138889,-0.375,172.2138889
6.6166667,-0.365,172.2166667
6.6194444,-0.355,172.2194444
6.6222222,-0.345,172.2222222
6.625,-0.34,172.225
6.6277778,-0.355,172.2277778
6.6305556,-0.36,172.2305556
6.6333333,-0.365,172.2333333
6.6361111,-0.345,172.2361111
6.6388889,-0.33,172.2388889
6.6416667,-0.33,172.2416667
6.6444444,-0.355,172.2444444
6.6472222,-0.375,172.2472222
6.65,-0.365,172.25
6.6527778,-0.335,172.2527778
6.6555556,-0.335,172.2555556
6.6583333,-0.335,172.2583333
6.6611111,-0.355,172.2611111
6.6638889,-0.355,172.2638889
6.6666667,-0.37,172.2666667
6.6694444,-0.36,172.2694444
6.6722222,-0.345,172.2722222
6.675,-0.345,172.275
6.6777778,-0.35,172.2777778
6.6805556,-0.365,172.2805556
6.6833333,-0.355,172.2833333
6.6861111,-0.34,172.2861111
6.6888889,-0.325,172.2888889
6.6916667,-0.345,172.2916667
6.6944444,-0.34,172.2944444
6.6972222,-0.35,172.2972222
6.7,-0.345,172.3
6.7027778,-0.34,172.3027778
6.7055556,-0.31,172.3055556
6.7083333,-0.32,172.3083333
6.7111111,-0.35,172.3111111
6.7138889,-0.335,172.3138889
6.7166667,-0.345,172.3166667
6.7194444,-0.33,172.3194444
6.7222222,-0.32,172.3222222
6.725,-0.32,172.325
6.7277778,-0.325,172.3277778
6.7305556,-0.325,172.3305556
6.7333333,-0.33,172.3333333
6.7361111,-0.32,172.3361111
6.7388889,-0.31,172.3388889
6.7416667,-0.3,172.3416667
6.7444444,-0.305,172.3444444
6.7472222,-0.3,172.3472222
6.75,-0.28,172.35
6.7527778,-0.26,172.3527778
6.7555556,-0.24,172.3555556
6.7583333,-0.225,172.3583333
6.7611111,-0.23,172.3611111
6.7638889,-0.23,172.3638889
6.7666667,-0.215,172.3666667
6.7694444,-0.18,172.3694444
6.7722222,-0.15,172.3722222
6.775,-0.135,172.375
6.7777778,-0.135,172.3777778
6.7805556,-0.14,172.3805556
6.7833333,-0.125,172.3833333
6.7861111,-0.1,172.3861111
6.7888889,-0.09,172.3888889
6.7916667,-0.105,172.3916667
6.7944444,-0.125,172.3944444
6.7972222,-0.135,172.3972222
6.8,-0.155,172.4
6.8027778,-0.165,172.4027778
6.8055556,-0.16,172.4055556
6.8083333,-0.175,172.4083333
6.8111111,-0.2,172.4111111
6.8138889,-0.22,172.4138889
6.8166667,-0.23,172.4166667
6.8194444,-0.235,172.4194444
6.8222222,-0.225,172.4222222
6.825,-0.25,172.425
6.8277778,-0.26,172.4277778
6.8305556,-0.275,172.4305556
6.8333333,-0.265,172.4333333
6.8361111,-0.265,172.4361111
6.8388889,-0.24,172.4388889
6.8416667,-0.245,172.4416667
6.8444444,-0.265,172.4444444
6.8472222,-0.255,172.4472222
6.85,-0.26,172.45
6.8527778,-0.245,172.4527778
6.8555556,-0.225,172.4555556
6.8583333,-0.21,172.4583333
6.8611111,-0.21,172.4611111
6.8638889,-0.22,172.4638889
6.8666667,-0.215,172.4666667
6.8694444,-0.195,172.4694444
6.8722222,-0.165,172.4722222
6.875,-0.125,172.475
6.8777778,-0.075,172.4777778
6.8805556,0.025,172.4805556
6.8833333,0.185,172.4833333
6.8861111,0.39,172.4861111
6.8888889,0.57,172.4888889
6.8916667,0.68,172.4916667
6.8944444,0.75,172.4944444
6.8972222,0.755,172.4972222
6.9,0.75,172.5
6.9027778,0.7,172.5027778
6.9055556,0.6,172.5055556
6.9083333,0.415,172.5083333
6.9111111,0.16,172.5111111
6.9138889,-0.12,172.5138889
6.9166667,-0.285,172.5166667
6.9194444,-0.31,172.5194444
6.9222222,-0.27,172.5222222
6.925,-0.245,172.525
6.9277778,-0.28,172.5277778
6.9305556,-0.3,172.5305556
6.9333333,-0.305,172.5333333
6.9361111,-0.295,172.5361111
6.9388889,-0.285,172.5388889
6.9416667,-0.29,172.5416667
6.9444444,-0.3,172.5444444
6.9472222,-0.32,172.5472222
6.95,-0.325,172.55
6.9527778,-0.325,172.5527778
6.9555556,-0.32,172.5555556
6.9583333,-0.33,172.5583333
6.9611111,-0.345,172.5611111
6.9638889,-0.36,172.5638889
6.9666667,-0.37,172.5666667
6.9694444,-0.355,172.5694444
6.9722222,-0.33,172.5722222
6.975,-0.34,172.575
6.9777778,-0.355,172.5777778
6.9805556,-0.375,172.5805556
6.9833333,-0.345,172.5833333
6.9861111,-0.345,172.5861111
6.9888889,-0.325,172.5888889
6.9916667,-0.33,172.5916667
6.9944444,-0.345,172.5944444
6.9972222,-0.345,172.5972222
7,-0.345,172.6
7.0027778,-0.325,172.6027778
7.0055556,-0.315,172.6055556
7.0083333,-0.32,172.6083333
7.0111111,-0.33,172.6111111
7.0138889,-0.34,172.6138889
7.0166667,-0.33,172.6166667
7.0194444,-0.315,172.6194444
7.0222222,-0.305,172.6222222
7.025,-0.32,172.625
7.0277778,-0.32,172.6277778
7.0305556,-0.33,172.6305556
7.0333333,-0.325,172.6333333
7.0361111,-0.305,172.6361111
7.0388889,-0.295,172.6388889
7.0416667,-0.3,172.6416667
7.0444444,-0.305,172.6444444
7.0472222,-0.295,172.6472222
7.05,-0.29,172.65
7.0527778,-0.275,172.6527778
7.0555556,-0.275,172.6555556
7.0583333,-0.255,172.6583333
7.0611111,-0.255,172.6611111
7.0638889,-0.27,172.6638889
7.0666667,-0.255,172.6666667
7.0694444,-0.235,172.6694444
7.0722222,-0.205,172.6722222
7.075,-0.205,172.675
7.0777778,-0.215,172.6777778
7.0805556,-0.215,172.6805556
7.0833333,-0.2,172.6833333
7.0861111,-0.17,172.6861111
7.0888889,-0.165,172.6888889
7.0916667,-0.145,172.6916667
7.0944444,-0.14,172.6944444
7.0972222,-0.14,172.6972222
7.1,-0.12,172.7
7.1027778,-0.095,172.7027778
7.1055556,-0.06,172.7055556
7.1083333,-0.06,172.7083333
7.1111111,-0.055,172.7111111
7.1138889,-0.045,172.7138889
7.1166667,-0.025,172.7166667
7.1194444,0,172.7194444
7.1222222,0.025,172.7222222
7.125,0.03,172.725
7.1277778,0.03,172.7277778
7.1305556,0.04,172.7305556
7.1333333,0.05,172.7333333
7.1361111,0.085,172.7361111
7.1388889,0.105,172.7388889
7.1416667,0.11,172.7416667
7.1444444,0.12,172.7444444
7.1472222,0.12,172.7472222
7.15,0.15,172.75
7.1527778,0.165,172.7527778
7.1555556,0.185,172.7555556
7.1583333,0.21,172.7583333
7.1611111,0.2,172.7611111
7.1638889,0.205,172.7638889
7.1666667,0.205,172.7666667
7.1694444,0.22,172.7694444
7.1722222,0.245,172.7722222
7.175,0.225,172.775
7.1777778,0.215,172.7777778
7.1805556,0.21,172.7805556
7.1833333,0.2,172.7833333
7.1861111,0.185,172.7861111
7.1888889,0.21,172.7888889
7.1916667,0.21,172.7916667
7.1944444,0.195,172.7944444
7.1972222,0.16,172.7972222
7.2,0.145,172.8
7.2027778,0.14,172.8027778
7.2055556,0.14,172.8055556
7.2083333,0.115,172.8083333
7.2111111,0.085,172.8111111
7.2138889,0.065,172.8138889
7.2166667,0.04,172.8166667
7.2194444,0.02,172.8194444
7.2222222,0.025,172.8222222
7.225,0.005,172.825
7.2277778,-0.03,172.8277778
7.2305556,-0.045,172.8305556
7.2333333,-0.065,172.8333333
7.2361111,-0.065,172.8361111
7.2388889,-0.08,172.8388889
7.2416667,-0.085,172.8416667
7.2444444,-0.115,172.8444444
7.2472222,-0.14,172.8472222
7.25,-0.14,172.85
7.2527778,-0.14,172.8527778
7.2555556,-0.14,172.8555556
7.2583333,-0.155,172.8583333
7.2611111,-0.19,172.8611111
7.2638889,-0.215,172.8638889
7.2666667,-0.215,172.8666667
7.2694444,-0.21,172.8694444
7.2722222,-0.19,172.8722222
7.275,-0.225,172.875
7.2777778,-0.24,172.8777778
7.2805556,-0.255,172.8805556
7.2833333,-0.25,172.8833333
7.2861111,-0.25,172.8861111
7.2888889,-0.24,172.8888889
7.2916667,-0.25,172.8916667
7.2944444,-0.275,172.8944444
7.2972222,-0.285,172.8972222
7.3,-0.285,172.9
7.3027778,-0.28,172.9027778
7.3055556,-0.27,172.9055556
7.3083333,-0.28,172.9083333
7.3111111,-0.305,172.9111111
7.3138889,-0.32,172.9138889
7.3166667,-0.32,172.9166667
7.3194444,-0.31,172.9194444
7.3222222,-0.295,172.9222222
7.325,-0.285,172.925
7.3277778,-0.295,172.9277778
7.3305556,-0.31,172.9305556
7.3333333,-0.315,172.9333333
7.3361111,-0.305,172.9361111
7.3388889,-0.275,172.9388889
7.3416667,-0.275,172.9416667
7.3444444,-0.3,172.9444444
7.3472222,-0.305,172.9472222
7.35,-0.295,172.95
7.3527778,-0.275,172.9527778
7.3555556,-0.255,172.9555556
7.3583333,-0.265,172.9583333
7.3611111,-0.28,172.9611111
7.3638889,-0.29,172.9638889
7.3666667,-0.3,172.9666667
7.3694444,-0.275,172.9694444
7.3722222,-0.26,172.9722222
7.375,-0.26,172.975
7.3777778,-0.255,172.9777778
7.3805556,-0.28,172.9805556
7.3833333,-0.285,172.9833333
7.3861111,-0.265,172.9861111
7.3888889,-0.255,172.9888889
7.3916667,-0.265,172.9916667
7.3944444,-0.26,172.9944444
7.3972222,-0.265,172.9972222
7.4,-0.265,173
7.4027778,-0.255,173.0027778
7.4055556,-0.25,173.0055556
7.4083333,-0.26,173.0083333
7.4111111,-0.27,173.0111111
7.4138889,-0.265,173.0138889
7.4166667,-0.27,173.0166667
7.4194444,-0.265,173.0194444
7.4222222,-0.25,173.0222222
7.425,-0.255,173.025
7.4277778,-0.265,173.0277778
7.4305556,-0.285,173.0305556
7.4333333,-0.29,173.0333333
7.4361111,-0.255,173.0361111
7.4388889,-0.255,173.0388889
7.4416667,-0.255,173.0416667
7.4444444,-0.27,173.0444444
7.4472222,-0.27,173.0472222
7.45,-0.28,173.05
7.4527778,-0.28,173.0527778
7.4555556,-0.255,173.0555556
7.4583333,-0.265,173.0583333
7.4611111,-0.295,173.0611111
7.4638889,-0.29,173.0638889
7.4666667,-0.3,173.0666667
7.4694444,-0.28,173.0694444
7.4722222,-0.285,173.0722222
7.475,-0.29,173.075
7.4777778,-0.3,173.0777778
7.4805556,-0.335,173.0805556
7.4833333,-0.325,173.0833333
7.4861111,-0.32,173.0861111
7.4888889,-0.31,173.0888889
7.4916667,-0.32,173.0916667
7.4944444,-0.33,173.0944444
7.4972222,-0.35,173.0972222
7.5,-0.34,173.1
7.5027778,-0.33,173.1027778
7.5055556,-0.315,173.1055556
7.5083333,-0.33,173.1083333
7.5111111,-0.34,173.1111111
7.5138889,-0.355,173.1138889
7.5166667,-0.34,173.1166667
7.5194444,-0.335,173.1194444
7.5222222,-0.325,173.1222222
7.525,-0.325,173.125
7.5277778,-0.345,173.1277778
7.5305556,-0.36,173.1305556
7.5333333,-0.35,173.1333333
7.5361111,-0.35,173.1361111
7.5388889,-0.335,173.1388889
7.5416667,-0.345,173.1416667
7.5444444,-0.38,173.1444444
7.5472222,-0.375,173.1472222
7.55,-0.375,173.15
7.5527778,-0.355,173.1527778
7.5555556,-0.355,173.1555556
7.5583333,-0.355,173.1583333
7.5611111,-0.36,173.1611111
7.5638889,-0.38,173.1638889
7.5666667,-0.38,173.1666667
7.5694444,-0.375,173.1694444
7.5722222,-0.365,173.1722222
7.575,-0.385,173.175
7.5777778,-0.38,173.1777778
7.5805556,-0.385,173.1805556
7.5833333,-0.38,173.1833333
7.5861111,-0.37,173.1861111
7.5888889,-0.365,173.1888889
7.5916667,-0.355,173.1916667
7.5944444,-0.375,173.1944444
7.5972222,-0.38,173.1972222
7.6,-0.38,173.2
7.6027778,-0.37,173.2027778
7.6055556,-0.355,173.2055556
