x0000,y0000
18.7888888889,0.185
18.7916666667,0.115
18.7944444444,0.075
18.7972222222,0.045
18.8,0.025
18.8027777778,0.
18.8055555556,-0.035
18.8083333333,-0.08
18.8111111111,-0.125
18.8138888889,-0.16
18.8166666667,-0.195
18.8194444444,-0.24
18.8222222222,-0.29
18.825,-0.32
18.8277777778,-0.35
18.8305555556,-0.385
18.8333333333,-0.405
18.8361111111,-0.42
18.8388888889,-0.45
18.8416666667,-0.485
18.8444444444,-0.5
18.8472222222,-0.495
18.85,-0.47
18.8527777778,-0.485
18.8555555556,-0.495
18.8583333333,-0.52
18.8611111111,-0.525
18.8638888889,-0.53
18.8666666667,-0.52
18.8694444444,-0.515
18.8722222222,-0.53
18.875,-0.545
18.8777777778,-0.56
18.8805555556,-0.565
18.8833333333,-0.56
18.8861111111,-0.555
18.8888888889,-0.57
18.8916666667,-0.58
18.8944444444,-0.585
18.8972222222,-0.59
18.9,-0.575
18.9027777778,-0.585
18.9055555556,-0.6
18.9083333333,-0.605
18.9111111111,-0.61
18.9138888889,-0.595
18.9166666667,-0.585
18.9194444444,-0.595
18.9222222222,-0.625
18.925,-0.63
18.9277777778,-0.625
18.9305555556,-0.635
18.9333333333,-0.63
18.9361111111,-0.63
18.9388888889,-0.67
18.9416666667,-0.675
18.9444444444,-0.68
18.9472222222,-0.685
18.95,-0.665
18.9527777778,-0.68
18.9555555556,-0.705
18.9583333333,-0.725
18.9611111111,-0.735
18.9638888889,-0.74
18.9666666667,-0.73
18.9694444444,-0.735
18.9722222222,-0.75
18.975,-0.76
18.9777777778,-0.77
18.9805555556,-0.765
18.9833333333,-0.77
18.9861111111,-0.79
18.9888888889,-0.795
18.9916666667,-0.8
18.9944444444,-0.8
18.9972222222,-0.79
19.,-0.79
19.0027777778,-0.8
19.0055555556,-0.81
19.0083333333,-0.82
19.0111111111,-0.81
19.0138888889,-0.79
19.0166666667,-0.75
19.0194444444,-0.725
19.0222222222,-0.735
19.025,-0.75
19.0277777778,-0.73
19.0305555556,-0.72
19.0333333333,-0.67
19.0361111111,-0.64
19.0388888889,-0.635
19.0416666667,-0.61
19.0444444444,-0.6
19.0472222222,-0.575
19.05,-0.53
19.0527777778,-0.51
19.0555555556,-0.475
19.0583333333,-0.46
19.0611111111,-0.455
19.0638888889,-0.445
19.0666666667,-0.42
19.0694444444,-0.425
19.0722222222,-0.41
19.075,-0.41
19.0777777778,-0.385
19.0805555556,-0.37
19.0833333333,-0.34
19.0861111111,-0.35
19.0888888889,-0.35
19.0916666667,-0.345
19.0944444444,-0.345
19.0972222222,-0.34
19.1,-0.32
19.1027777778,-0.315
19.1055555556,-0.335
19.1083333333,-0.335
19.1111111111,-0.345
19.1138888889,-0.33
19.1166666667,-0.305
19.1194444444,-0.3
19.1222222222,-0.31
19.125,-0.32
19.1277777778,-0.34
19.1305555556,-0.33
19.1333333333,-0.315
19.1361111111,-0.33
19.1388888889,-0.33
19.1416666667,-0.345
19.1444444444,-0.345
19.1472222222,-0.345
19.15,-0.335
19.1527777778,-0.345
19.1555555556,-0.355
19.1583333333,-0.355
19.1611111111,-0.345
19.1638888889,-0.325
19.1666666667,-0.315
19.1694444444,-0.32
19.1722222222,-0.335
19.175,-0.355
19.1777777778,-0.375
19.1805555556,-0.345
19.1833333333,-0.33
19.1861111111,-0.35
19.1888888889,-0.37
19.1916666667,-0.395
19.1944444444,-0.395
19.1972222222,-0.37
19.2,-0.355
19.2027777778,-0.365
19.2055555556,-0.375
19.2083333333,-0.39
19.2111111111,-0.395
19.2138888889,-0.375
19.2166666667,-0.365
19.2194444444,-0.345
19.2222222222,-0.37
19.225,-0.375
19.2277777778,-0.38
19.2305555556,-0.37
19.2333333333,-0.365
19.2361111111,-0.36
19.2388888889,-0.36
19.2416666667,-0.37
19.2444444444,-0.37
19.2472222222,-0.375
19.25,-0.36
19.2527777778,-0.355
19.2555555556,-0.365
19.2583333333,-0.37
19.2611111111,-0.36
19.2638888889,-0.335
19.2666666667,-0.335
19.2694444444,-0.35
19.2722222222,-0.37
19.275,-0.375
19.2777777778,-0.375
19.2805555556,-0.365
19.2833333333,-0.36
19.2861111111,-0.345
19.2888888889,-0.36
19.2916666667,-0.375
19.2944444444,-0.37
19.2972222222,-0.36
19.3,-0.355
19.3027777778,-0.33
19.3055555556,-0.34
19.3083333333,-0.355
19.3111111111,-0.36
19.3138888889,-0.34
19.3166666667,-0.31
19.3194444444,-0.305
19.3222222222,-0.305
19.325,-0.305
19.3277777778,-0.315
19.3305555556,-0.315
19.3333333333,-0.28
19.3361111111,-0.29
19.3388888889,-0.28
19.3416666667,-0.295
19.3444444444,-0.295
19.3472222222,-0.29
19.35,-0.275
19.3527777778,-0.275
19.3555555556,-0.265
19.3583333333,-0.265
19.3611111111,-0.27
19.3638888889,-0.255
19.3666666667,-0.26
19.3694444444,-0.255
19.3722222222,-0.27
19.375,-0.255
19.3777777778,-0.245
19.3805555556,-0.25
19.3833333333,-0.26
19.3861111111,-0.29
19.3888888889,-0.3
19.3916666667,-0.33
19.3944444444,-0.325
19.3972222222,-0.3
19.4,-0.28
19.4027777778,-0.305
19.4055555556,-0.335
19.4083333333,-0.36
19.4111111111,-0.37
19.4138888889,-0.345
19.4166666667,-0.315
19.4194444444,-0.325
19.4222222222,-0.33
19.425,-0.345
19.4277777778,-0.355
19.4305555556,-0.36
19.4333333333,-0.345
19.4361111111,-0.335
19.4388888889,-0.34
19.4416666667,-0.35
19.4444444444,-0.35
19.4472222222,-0.345
19.45,-0.335
19.4527777778,-0.325
19.4555555556,-0.335
19.4583333333,-0.345
19.4611111111,-0.355
19.4638888889,-0.35
19.4666666667,-0.35
19.4694444444,-0.345
19.4722222222,-0.33
19.475,-0.34
19.4777777778,-0.325
19.4805555556,-0.315
19.4833333333,-0.305
19.4861111111,-0.31
19.4888888889,-0.29
19.4916666667,-0.24
19.4944444444,-0.13
19.4972222222,0.005
19.5,0.125
19.5027777778,0.245
19.5055555556,0.33
19.5083333333,0.43
19.5111111111,0.56
19.5138888889,0.75
19.5166666667,0.94
19.5194444444,1.12
19.5222222222,1.29
19.525,1.455
19.5277777778,1.615
19.5305555556,1.74
19.5333333333,1.825
19.5361111111,1.86
19.5388888889,1.875
19.5416666667,1.84
19.5444444444,1.76
19.5472222222,1.56
19.55,1.27
19.5527777778,0.91
19.5555555556,0.575
19.5583333333,0.34
19.5611111111,0.245
19.5638888889,0.21
19.5666666667,0.185
19.5694444444,0.17
19.5722222222,0.13
19.575,0.065
19.5777777778,0.035
19.5805555556,0.
19.5833333333,-0.01
19.5861111111,-0.045
19.5888888889,-0.08
19.5916666667,-0.13
19.5944444444,-0.165
19.5972222222,-0.175
19.6,-0.185
19.6027777778,-0.21
19.6055555556,-0.235
19.6083333333,-0.29
19.6111111111,-0.325
19.6138888889,-0.37
19.6166666667,-0.39
19.6194444444,-0.425
19.6222222222,-0.445
19.625,-0.48
19.6277777778,-0.515
19.6305555556,-0.525
19.6333333333,-0.515
19.6361111111,-0.515
19.6388888889,-0.54
19.6416666667,-0.565
19.6444444444,-0.58
19.6472222222,-0.565
19.65,-0.555
19.6527777778,-0.54
19.6555555556,-0.545
19.6583333333,-0.555
19.6611111111,-0.57
19.6638888889,-0.57
19.6666666667,-0.575
19.6694444444,-0.575
19.6722222222,-0.57
19.675,-0.59
19.6777777778,-0.585
19.6805555556,-0.575
19.6833333333,-0.585
19.6861111111,-0.59
19.6888888889,-0.61
19.6916666667,-0.635
19.6944444444,-0.615
19.6972222222,-0.6
19.7,-0.58
19.7027777778,-0.6
19.7055555556,-0.615
19.7083333333,-0.645
19.7111111111,-0.645
19.7138888889,-0.635
19.7166666667,-0.62
19.7194444444,-0.635
19.7222222222,-0.665
19.725,-0.67
19.7277777778,-0.665
19.7305555556,-0.65
19.7333333333,-0.655
19.7361111111,-0.665
19.7388888889,-0.68
19.7416666667,-0.695
19.7444444444,-0.73
19.7472222222,-0.725
19.75,-0.7
19.7527777778,-0.7
19.7555555556,-0.715
19.7583333333,-0.735
19.7611111111,-0.74
19.7638888889,-0.745
19.7666666667,-0.735
19.7694444444,-0.745
19.7722222222,-0.76
19.775,-0.775
19.7777777778,-0.785
19.7805555556,-0.785
19.7833333333,-0.765
19.7861111111,-0.775
19.7888888889,-0.79
19.7916666667,-0.8
19.7944444444,-0.79
19.7972222222,-0.77
19.8,-0.745
19.8027777778,-0.735
19.8055555556,-0.76
19.8083333333,-0.775
19.8111111111,-0.755
19.8138888889,-0.735
19.8166666667,-0.705
19.8194444444,-0.675
19.8222222222,-0.675
19.825,-0.675
19.8277777778,-0.66
19.8305555556,-0.64
19.8333333333,-0.605
19.8361111111,-0.575
19.8388888889,-0.555
19.8416666667,-0.535
19.8444444444,-0.525
19.8472222222,-0.5
19.85,-0.475
19.8527777778,-0.46
19.8555555556,-0.47
19.8583333333,-0.465
19.8611111111,-0.435
19.8638888889,-0.41
19.8666666667,-0.375
19.8694444444,-0.355
19.8722222222,-0.38
19.875,-0.37
19.8777777778,-0.365
19.8805555556,-0.345
19.8833333333,-0.335
19.8861111111,-0.335
19.8888888889,-0.325
19.8916666667,-0.35
19.8944444444,-0.355
19.8972222222,-0.34
19.9,-0.33
19.9027777778,-0.335
19.9055555556,-0.33
19.9083333333,-0.345
19.9111111111,-0.335
19.9138888889,-0.34
19.9166666667,-0.325
19.9194444444,-0.32
19.9222222222,-0.345
19.925,-0.37
19.9277777778,-0.365
19.9305555556,-0.36
19.9333333333,-0.345
19.9361111111,-0.34
19.9388888889,-0.365
19.9416666667,-0.37
19.9444444444,-0.375
19.9472222222,-0.35
19.95,-0.345
19.9527777778,-0.34
19.9555555556,-0.345
19.9583333333,-0.37
19.9611111111,-0.375
19.9638888889,-0.365
19.9666666667,-0.355
19.9694444444,-0.355
19.9722222222,-0.365
19.975,-0.37
19.9777777778,-0.365
19.9805555556,-0.355
19.9833333333,-0.345
19.9861111111,-0.345
19.9888888889,-0.37
19.9916666667,-0.385
19.9944444444,-0.39
19.9972222222,-0.37
20.,-0.355
20.0027777778,-0.365
20.0055555556,-0.36
20.0083333333,-0.365
20.0111111111,-0.37
20.0138888889,-0.365
20.0166666667,-0.35
20.0194444444,-0.345
20.0222222222,-0.35
20.025,-0.365
20.0277777778,-0.375
20.0305555556,-0.35
20.0333333333,-0.345
20.0361111111,-0.35
20.0388888889,-0.37
20.0416666667,-0.375
20.0444444444,-0.36
20.0472222222,-0.335
20.05,-0.34
20.0527777778,-0.35
20.0555555556,-0.36
20.0583333333,-0.37
20.0611111111,-0.365
20.0638888889,-0.345
20.0666666667,-0.335
20.0694444444,-0.33
20.0722222222,-0.345
20.075,-0.355
20.0777777778,-0.355
20.0805555556,-0.355
20.0833333333,-0.34
20.0861111111,-0.335
20.0888888889,-0.345
20.0916666667,-0.36
20.0944444444,-0.34
20.0972222222,-0.35
20.1,-0.34
20.1027777778,-0.35
20.1055555556,-0.345
20.1083333333,-0.345
20.1111111111,-0.35
20.1138888889,-0.33
20.1166666667,-0.32
20.1194444444,-0.345
20.1222222222,-0.345
20.125,-0.35
20.1277777778,-0.345
20.1305555556,-0.32
20.1333333333,-0.3
20.1361111111,-0.29
20.1388888889,-0.29
20.1416666667,-0.31
20.1444444444,-0.305
20.1472222222,-0.295
20.15,-0.285
20.1527777778,-0.27
20.1555555556,-0.28
20.1583333333,-0.285
20.1611111111,-0.3
20.1638888889,-0.285
20.1666666667,-0.275
20.1694444444,-0.27
20.1722222222,-0.265
20.175,-0.265
20.1777777778,-0.265
20.1805555556,-0.255
20.1833333333,-0.26
20.1861111111,-0.265
20.1888888889,-0.275
20.1916666667,-0.29
20.1944444444,-0.285
20.1972222222,-0.265
20.2,-0.26
20.2027777778,-0.255
20.2055555556,-0.295
20.2083333333,-0.31
20.2111111111,-0.31
20.2138888889,-0.295
20.2166666667,-0.29
20.2194444444,-0.305
20.2222222222,-0.335
20.225,-0.36
20.2277777778,-0.375
20.2305555556,-0.35
20.2333333333,-0.345
20.2361111111,-0.33
20.2388888889,-0.325
20.2416666667,-0.35
20.2444444444,-0.365
20.2472222222,-0.355
20.25,-0.34
20.2527777778,-0.355
20.2555555556,-0.35
20.2583333333,-0.35
20.2611111111,-0.35
20.2638888889,-0.355
20.2666666667,-0.35
20.2694444444,-0.335
20.2722222222,-0.35
20.275,-0.35
20.2777777778,-0.365
20.2805555556,-0.355
20.2833333333,-0.355
20.2861111111,-0.34
20.2888888889,-0.35
20.2916666667,-0.355
20.2944444444,-0.345
20.2972222222,-0.33
20.3,-0.32
20.3027777778,-0.315
20.3055555556,-0.32
20.3083333333,-0.28
20.3111111111,-0.2
20.3138888889,-0.055
20.3166666667,0.085
20.3194444444,0.175
20.3222222222,0.265
20.325,0.345
20.3277777778,0.465
20.3305555556,0.62
20.3333333333,0.795
20.3361111111,0.965
20.3388888889,1.1
20.3416666667,1.225
20.3444444444,1.41
20.3472222222,1.58
20.35,1.73
20.3527777778,1.775
20.3555555556,1.77
20.3583333333,1.655
20.3611111111,1.425
20.3638888889,1.095
20.3666666667,0.715
20.3694444444,0.4
20.3722222222,0.21
20.375,0.115
20.3777777778,0.085
20.3805555556,0.09
20.3833333333,0.095
20.3861111111,0.07
20.3888888889,0.035
20.3916666667,-0.01
20.3944444444,-0.055
20.3972222222,-0.08
20.4,-0.09
20.4027777778,-0.125
20.4055555556,-0.16
20.4083333333,-0.22
20.4111111111,-0.23
20.4138888889,-0.25
20.4166666667,-0.26
20.4194444444,-0.3
20.4222222222,-0.345
20.425,-0.4
20.4277777778,-0.445
20.4305555556,-0.45
20.4333333333,-0.465
20.4361111111,-0.465
20.4388888889,-0.485
20.4416666667,-0.51
20.4444444444,-0.535
20.4472222222,-0.54
20.45,-0.53
20.4527777778,-0.555
20.4555555556,-0.555
20.4583333333,-0.56
20.4611111111,-0.565
20.4638888889,-0.56
20.4666666667,-0.56
20.4694444444,-0.565
20.4722222222,-0.565
20.475,-0.575
20.4777777778,-0.58
20.4805555556,-0.57
20.4833333333,-0.56
20.4861111111,-0.56
20.4888888889,-0.59
20.4916666667,-0.615
20.4944444444,-0.595
20.4972222222,-0.585
20.5,-0.575
20.5027777778,-0.575
20.5055555556,-0.59
20.5083333333,-0.63
20.5111111111,-0.625
20.5138888889,-0.62
20.5166666667,-0.6
20.5194444444,-0.605
20.5222222222,-0.615
20.525,-0.65
20.5277777778,-0.67
20.5305555556,-0.665
20.5333333333,-0.66
20.5361111111,-0.665
20.5388888889,-0.665
20.5416666667,-0.68
20.5444444444,-0.69
20.5472222222,-0.69
20.55,-0.68
20.5527777778,-0.695
20.5555555556,-0.72
20.5583333333,-0.735
20.5611111111,-0.745
20.5638888889,-0.73
20.5666666667,-0.72
20.5694444444,-0.735
20.5722222222,-0.76
20.575,-0.79
20.5777777778,-0.78
20.5805555556,-0.77
20.5833333333,-0.755
20.5861111111,-0.77
20.5888888889,-0.785
20.5916666667,-0.8
20.5944444444,-0.8
20.5972222222,-0.79
20.6,-0.775
20.6027777778,-0.77
20.6055555556,-0.775
20.6083333333,-0.77
20.6111111111,-0.775
20.6138888889,-0.76
20.6166666667,-0.73
20.6194444444,-0.715
20.6222222222,-0.705
20.625,-0.72
20.6277777778,-0.71
20.6305555556,-0.7
20.6333333333,-0.665
20.6361111111,-0.63
20.6388888889,-0.61
20.6416666667,-0.605
20.6444444444,-0.595
20.6472222222,-0.565
20.65,-0.515
20.6527777778,-0.51
20.6555555556,-0.49
20.6583333333,-0.495
20.6611111111,-0.48
20.6638888889,-0.455
20.6666666667,-0.43
20.6694444444,-0.4
20.6722222222,-0.395
20.675,-0.41
20.6777777778,-0.405
20.6805555556,-0.4
20.6833333333,-0.365
20.6861111111,-0.37
20.6888888889,-0.37
20.6916666667,-0.355
20.6944444444,-0.37
20.6972222222,-0.35
20.7,-0.345
20.7027777778,-0.345
20.7055555556,-0.365
20.7083333333,-0.38
20.7111111111,-0.38
20.7138888889,-0.365
20.7166666667,-0.35
20.7194444444,-0.355
20.7222222222,-0.375
20.725,-0.39
20.7277777778,-0.38
20.7305555556,-0.365
20.7333333333,-0.345
20.7361111111,-0.35
20.7388888889,-0.37
20.7416666667,-0.39
20.7444444444,-0.385
20.7472222222,-0.385
20.75,-0.37
20.7527777778,-0.35
20.7555555556,-0.37
20.7583333333,-0.38
20.7611111111,-0.38
20.7638888889,-0.37
20.7666666667,-0.38
20.7694444444,-0.38
20.7722222222,-0.39
20.775,-0.385
20.7777777778,-0.395
20.7805555556,-0.38
20.7833333333,-0.365
20.7861111111,-0.375
20.7888888889,-0.385
20.7916666667,-0.405
20.7944444444,-0.4
20.7972222222,-0.385
20.8,-0.38
20.8027777778,-0.38
20.8055555556,-0.38
20.8083333333,-0.405
20.8111111111,-0.41
20.8138888889,-0.39
20.8166666667,-0.375
20.8194444444,-0.375
20.8222222222,-0.385
20.825,-0.38
20.8277777778,-0.39
20.8305555556,-0.39
20.8333333333,-0.38
20.8361111111,-0.37
20.8388888889,-0.385
20.8416666667,-0.38
20.8444444444,-0.375
20.8472222222,-0.365
20.85,-0.365
20.8527777778,-0.365
20.8555555556,-0.375
20.8583333333,-0.39
20.8611111111,-0.39
20.8638888889,-0.37
20.8666666667,-0.35
20.8694444444,-0.35
20.8722222222,-0.355
20.875,-0.375
20.8777777778,-0.385
20.8805555556,-0.375
20.8833333333,-0.37
20.8861111111,-0.365
20.8888888889,-0.38
20.8916666667,-0.39
20.8944444444,-0.39
20.8972222222,-0.38
20.9,-0.385
20.9027777778,-0.37
20.9055555556,-0.375
20.9083333333,-0.375
20.9111111111,-0.37
20.9138888889,-0.36
20.9166666667,-0.355
20.9194444444,-0.355
20.9222222222,-0.385
20.925,-0.39
20.9277777778,-0.4
20.9305555556,-0.395
20.9333333333,-0.37
20.9361111111,-0.355
20.9388888889,-0.36
20.9416666667,-0.385
20.9444444444,-0.365
20.9472222222,-0.35
20.95,-0.32
20.9527777778,-0.31
20.9555555556,-0.315
20.9583333333,-0.325
20.9611111111,-0.315
20.9638888889,-0.31
20.9666666667,-0.3
20.9694444444,-0.295
20.9722222222,-0.305
20.975,-0.305
20.9777777778,-0.315
20.9805555556,-0.29
20.9833333333,-0.28
20.9861111111,-0.28
20.9888888889,-0.28
20.9916666667,-0.295
20.9944444444,-0.29
20.9972222222,-0.28
21.,-0.28
21.0027777778,-0.295
21.0055555556,-0.305
21.0083333333,-0.305
21.0111111111,-0.32
21.0138888889,-0.3
21.0166666667,-0.265
21.0194444444,-0.265
21.0222222222,-0.295
21.025,-0.335
21.0277777778,-0.35
21.0305555556,-0.355
21.0333333333,-0.345
21.0361111111,-0.36
21.0388888889,-0.375
21.0416666667,-0.38
21.0444444444,-0.41
21.0472222222,-0.415
21.05,-0.39
21.0527777778,-0.385
21.0555555556,-0.37
21.0583333333,-0.37
21.0611111111,-0.36
21.0638888889,-0.35
21.0666666667,-0.36
21.0694444444,-0.38
21.0722222222,-0.39
21.075,-0.4
21.0777777778,-0.4
21.0805555556,-0.38
21.0833333333,-0.365
21.0861111111,-0.37
21.0888888889,-0.37
21.0916666667,-0.395
21.0944444444,-0.4
21.0972222222,-0.39
21.1,-0.375
21.1027777778,-0.36
21.1055555556,-0.375
21.1083333333,-0.38
21.1111111111,-0.39
21.1138888889,-0.39
21.1166666667,-0.38
21.1194444444,-0.365
21.1222222222,-0.355
21.125,-0.325
21.1277777778,-0.235
21.1305555556,-0.105
21.1333333333,0.035
21.1361111111,0.115
21.1388888889,0.215
21.1416666667,0.305
21.1444444444,0.42
21.1472222222,0.565
21.15,0.76
21.1527777778,0.96
21.1555555556,1.15
21.1583333333,1.34
21.1611111111,1.52
21.1638888889,1.695
21.1666666667,1.805
21.1694444444,1.86
21.1722222222,1.855
21.175,1.8
21.1777777778,1.68
21.1805555556,1.425
21.1833333333,1.085
21.1861111111,0.74
21.1888888889,0.485
21.1916666667,0.315
21.1944444444,0.245
21.1972222222,0.205
21.2,0.195
21.2027777778,0.17
21.2055555556,0.125
21.2083333333,0.05
21.2111111111,-0.005
21.2138888889,-0.05
21.2166666667,-0.065
21.2194444444,-0.08
21.2222222222,-0.105
21.225,-0.14
21.2277777778,-0.175
21.2305555556,-0.205
21.2333333333,-0.245
21.2361111111,-0.285
21.2388888889,-0.345
21.2416666667,-0.38
21.2444444444,-0.425
21.2472222222,-0.46
21.25,-0.495
21.2527777778,-0.51
21.2555555556,-0.545
21.2583333333,-0.575
21.2611111111,-0.565
21.2638888889,-0.56
21.2666666667,-0.565
21.2694444444,-0.565
21.2722222222,-0.59
21.275,-0.605
21.2777777778,-0.6
21.2805555556,-0.605
21.2833333333,-0.58
21.2861111111,-0.585
21.2888888889,-0.595
21.2916666667,-0.62
21.2944444444,-0.615
21.2972222222,-0.61
21.3,-0.6
21.3027777778,-0.61
21.3055555556,-0.62
21.3083333333,-0.635
21.3111111111,-0.64
21.3138888889,-0.645
21.3166666667,-0.64
21.3194444444,-0.635
21.3222222222,-0.64
21.325,-0.645
21.3277777778,-0.655
21.3305555556,-0.665
21.3333333333,-0.655
21.3361111111,-0.67
21.3388888889,-0.68
21.3416666667,-0.705
21.3444444444,-0.705
21.3472222222,-0.71
21.35,-0.7
21.3527777778,-0.705
21.3555555556,-0.72
21.3583333333,-0.73
21.3611111111,-0.735
21.3638888889,-0.73
21.3666666667,-0.73
21.3694444444,-0.74
21.3722222222,-0.765
21.375,-0.795
21.3777777778,-0.8
21.3805555556,-0.81
21.3833333333,-0.815
21.3861111111,-0.795
21.3888888889,-0.815
21.3916666667,-0.83
21.3944444444,-0.845
21.3972222222,-0.84
21.4,-0.83
21.4027777778,-0.835
21.4055555556,-0.855
21.4083333333,-0.88
21.4111111111,-0.875
21.4138888889,-0.86
21.4166666667,-0.84
21.4194444444,-0.825
21.4222222222,-0.825
21.425,-0.835
21.4277777778,-0.825
21.4305555556,-0.81
21.4333333333,-0.785
21.4361111111,-0.765
21.4388888889,-0.755
21.4416666667,-0.73
21.4444444444,-0.72
21.4472222222,-0.685
21.45,-0.655
21.4527777778,-0.635
21.4555555556,-0.62
21.4583333333,-0.605
21.4611111111,-0.59
21.4638888889,-0.555
21.4666666667,-0.52
21.4694444444,-0.52
21.4722222222,-0.51
21.475,-0.505
21.4777777778,-0.495
21.4805555556,-0.465
21.4833333333,-0.425
21.4861111111,-0.405
21.4888888889,-0.41
21.4916666667,-0.42
21.4944444444,-0.41
21.4972222222,-0.41
21.5,-0.39
21.5027777778,-0.375
21.5055555556,-0.37
21.5083333333,-0.385
21.5111111111,-0.4
21.5138888889,-0.39
21.5166666667,-0.375
21.5194444444,-0.37
21.5222222222,-0.38
21.525,-0.4
21.5277777778,-0.39
21.5305555556,-0.38
21.5333333333,-0.39
21.5361111111,-0.39
21.5388888889,-0.395
21.5416666667,-0.4
21.5444444444,-0.39
21.5472222222,-0.375
21.55,-0.37
21.5527777778,-0.395
21.5555555556,-0.39
21.5583333333,-0.425
21.5611111111,-0.42
21.5638888889,-0.41
21.5666666667,-0.395
21.5694444444,-0.4
21.5722222222,-0.395
21.575,-0.42
21.5777777778,-0.42
21.5805555556,-0.42
21.5833333333,-0.4
21.5861111111,-0.385
21.5888888889,-0.41
21.5916666667,-0.43
21.5944444444,-0.445
21.5972222222,-0.425
21.6,-0.405
21.6027777778,-0.4
21.6055555556,-0.41
21.6083333333,-0.43
21.6111111111,-0.43
21.6138888889,-0.42
21.6166666667,-0.41
21.6194444444,-0.415
21.6222222222,-0.41
21.625,-0.43
21.6277777778,-0.44
21.6305555556,-0.425
21.6333333333,-0.405
21.6361111111,-0.415
21.6388888889,-0.425
21.6416666667,-0.445
21.6444444444,-0.44
21.6472222222,-0.42
21.65,-0.4
21.6527777778,-0.4
21.6555555556,-0.405
21.6583333333,-0.425
21.6611111111,-0.435
21.6638888889,-0.425
21.6666666667,-0.425
21.6694444444,-0.42
21.6722222222,-0.415
21.675,-0.41
21.6777777778,-0.415
21.6805555556,-0.42
21.6833333333,-0.4
21.6861111111,-0.405
21.6888888889,-0.4
21.6916666667,-0.405
21.6944444444,-0.395
21.6972222222,-0.38
21.7,-0.38
21.7027777778,-0.385
21.7055555556,-0.425
21.7083333333,-0.445
21.7111111111,-0.435
21.7138888889,-0.405
21.7166666667,-0.395
21.7194444444,-0.385
21.7222222222,-0.395
21.725,-0.43
21.7277777778,-0.415
21.7305555556,-0.39
21.7333333333,-0.37
21.7361111111,-0.375
21.7388888889,-0.39
21.7416666667,-0.405
21.7444444444,-0.41
21.7472222222,-0.39
21.75,-0.345
21.7527777778,-0.33
21.7555555556,-0.335
21.7583333333,-0.345
21.7611111111,-0.35
21.7638888889,-0.34
21.7666666667,-0.335
21.7694444444,-0.315
21.7722222222,-0.33
21.775,-0.35
21.7777777778,-0.355
21.7805555556,-0.345
21.7833333333,-0.315
21.7861111111,-0.305
21.7888888889,-0.31
21.7916666667,-0.32
21.7944444444,-0.325
21.7972222222,-0.32
21.8,-0.31
21.8027777778,-0.31
21.8055555556,-0.3
21.8083333333,-0.325
21.8111111111,-0.355
21.8138888889,-0.325
21.8166666667,-0.3
21.8194444444,-0.295
21.8222222222,-0.295
21.825,-0.355
21.8277777778,-0.35
21.8305555556,-0.355
21.8333333333,-0.335
21.8361111111,-0.355
21.8388888889,-0.375
21.8416666667,-0.385
21.8444444444,-0.385
21.8472222222,-0.39
21.85,-0.39
21.8527777778,-0.38
21.8555555556,-0.405
21.8583333333,-0.4
21.8611111111,-0.395
21.8638888889,-0.395
21.8666666667,-0.385
21.8694444444,-0.4
21.8722222222,-0.405
21.875,-0.41
21.8777777778,-0.42
21.8805555556,-0.395
21.8833333333,-0.38
21.8861111111,-0.375
21.8888888889,-0.375
21.8916666667,-0.395
21.8944444444,-0.4
21.8972222222,-0.39
21.9,-0.38
21.9027777778,-0.385
21.9055555556,-0.385
21.9083333333,-0.385
21.9111111111,-0.39
21.9138888889,-0.385
21.9166666667,-0.395
21.9194444444,-0.395
21.9222222222,-0.37
21.925,-0.34
21.9277777778,-0.255
21.9305555556,-0.16
21.9333333333,-0.05
21.9361111111,0.04
21.9388888889,0.125
21.9416666667,0.205
21.9444444444,0.325
21.9472222222,0.47
21.95,0.63
21.9527777778,0.795
21.9555555556,0.96
21.9583333333,1.115
21.9611111111,1.3
21.9638888889,1.505
21.9666666667,1.68
21.9694444444,1.795
21.9722222222,1.84
21.975,1.82
21.9777777778,1.745
21.9805555556,1.6
21.9833333333,1.4
21.9861111111,1.14
21.9888888889,0.815
21.9916666667,0.55
21.9944444444,0.325
21.9972222222,0.19
22.,0.11
22.0027777778,0.075
22.0055555556,0.06
22.0083333333,0.03
22.0111111111,0.01
22.0138888889,-0.02
22.0166666667,-0.05
22.0194444444,-0.09
22.0222222222,-0.155
22.025,-0.18
22.0277777778,-0.195
22.0305555556,-0.21
22.0333333333,-0.215
22.0361111111,-0.215
22.0388888889,-0.25
22.0416666667,-0.285
22.0444444444,-0.325
22.0472222222,-0.375
22.05,-0.39
22.0527777778,-0.405
22.0555555556,-0.44
22.0583333333,-0.47
22.0611111111,-0.495
22.0638888889,-0.51
22.0666666667,-0.52
22.0694444444,-0.535
22.0722222222,-0.54
22.075,-0.55
22.0777777778,-0.555
22.0805555556,-0.555
22.0833333333,-0.545
22.0861111111,-0.545
22.0888888889,-0.57
22.0916666667,-0.59
22.0944444444,-0.595
22.0972222222,-0.585
22.1,-0.565
22.1027777778,-0.55
22.1055555556,-0.55
22.1083333333,-0.57
22.1111111111,-0.585
22.1138888889,-0.575
22.1166666667,-0.56
22.1194444444,-0.56
22.1222222222,-0.57
22.125,-0.58
22.1277777778,-0.595
22.1305555556,-0.595
22.1333333333,-0.58
22.1361111111,-0.575
22.1388888889,-0.6
22.1416666667,-0.605
22.1444444444,-0.62
22.1472222222,-0.595
